"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"16","OTU_16","High","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"17","OTU_17","High-MH","None","Eukaryota","Annelida","Polychaeta","Spionida","Chaetopteridae","Chaetopterus",NA
"18","OTU_18","Low","30279","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula","Molgula complanata"
"19","OTU_19","Low","1795252","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Taeniacanthidae","Pseudotaeniacanthus","Pseudotaeniacanthus congeri"
"20","OTU_20","High","1229648","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellopsidae","Laackmanniella","Laackmanniella prolongata"
"21","OTU_21","High-MH","None","Eukaryota","Cryptophyta","",NA,NA,NA,NA
"22","OTU_22","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"23","OTU_23","High-MH","None","Eukaryota","Chordata","Ascidiacea","Enterogona","Clavelinidae","Clavelina",NA
"24","OTU_24","High-MH","None","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae",NA,NA
"25","OTU_25","Low","236065","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium oculatum"
"26","OTU_26","High-MH","None","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Pyura",NA
"27","OTU_27","High","160623","Eukaryota","","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Adenoides","Adenoides eludens"
"28","OTU_28","Low","2301599","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium guangdongense"
"29","OTU_29","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"30","OTU_30","High-MH","None","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellidae",NA,NA
"31","OTU_31","High-MH","None","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae",NA,NA
"32","OTU_32","High","201961","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","Ascidiella","Ascidiella aspersa"
"33","OTU_33","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"34","OTU_34","High","2966","Eukaryota","","Dinophyceae","Noctilucales","Noctilucaceae","Noctiluca","Noctiluca scintillans"
"35","OTU_35","High-MH","None","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae",NA,NA
"36","OTU_36","Low","525906","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","Synchaeta","Synchaeta pectinata"
"37","OTU_37","Low","581057","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"38","OTU_38","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA
"39","OTU_39","High","73031","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Perna","Perna viridis"
"40","OTU_40","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae",NA,NA
"41","OTU_41","High-MH","None","Eukaryota","Porifera","Demospongiae",NA,NA,NA,NA
"42","OTU_42","High-MH","None","Eukaryota","Echinodermata","Crinoidea",NA,NA,NA,NA
"43","OTU_43","Low","237451","Eukaryota","","Dinophyceae","","","","Dinophyceae sp. Lucy-8"
"44","OTU_44","High-MH","None","Eukaryota","Cryptophyta","",NA,NA,NA,NA
"45","OTU_45","Low","1979864","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","","Cryothecomonas","Cryothecomonas sp."
"46","OTU_46","Low","34764","Eukaryota","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Oikopleura sp."
"47","OTU_47","High","2966","Eukaryota","","Dinophyceae","Noctilucales","Noctilucaceae","Noctiluca","Noctiluca scintillans"
"48","OTU_48","High","464989","Eukaryota","Cryptophyta","","Cryptomonadales","Hemiselmidaceae","Hemiselmis","Hemiselmis cryptochromatica"
"49","OTU_49","None","None",NA,NA,NA,NA,NA,NA,NA
"50","OTU_50","High","2420342","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium jinhaense"
"51","OTU_51","High-MH","None","Eukaryota","Cryptophyta","",NA,NA,NA,NA
"52","OTU_52","High","749188","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Parvocalanus","Parvocalanus crassirostris"
"53","OTU_53","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"54","OTU_54","High-MH","None","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva",NA
"55","OTU_55","High","366455","Eukaryota","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Blixaea","Blixaea quinquecornis"
"56","OTU_56","High","1315715","Eukaryota","Picozoa","Picomonadea","Picomonadida","Picomonadidae","Picomonas","Picomonas judraskeda"
"57","OTU_57","Low","1795120","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia steueri"
"58","OTU_58","High","1229648","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellopsidae","Laackmanniella","Laackmanniella prolongata"
"59","OTU_59","Low","1245207","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","Tachidiidae","Tachidius","Tachidius triangularis"
"60","OTU_60","High","463189","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages typicus"
"61","OTU_61","Low","684699","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littoraria","Littoraria pallescens"
"62","OTU_62","High","163482","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanoides","Calanoides carinatus"
"63","OTU_63","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"64","OTU_64","High-MH","None","Eukaryota","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"65","OTU_65","Low","2340796","Eukaryota","Ciliophora","Prostomatea","Prorodontida","","Hexasterias","Hexasterias problematica"
"66","OTU_66","Low","2031004","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Cyclopinidae","Cyclopina","Cyclopina sp. DZMB021"
"67","OTU_67","High-MH","None","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva",NA
"68","OTU_68","High","244963","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium helveticum"
"69","OTU_69","High","1764850","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros cf. wighamii"
"70","OTU_70","High-MH","None","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Microcosmus",NA
"71","OTU_71","High","7719","Eukaryota","Chordata","Ascidiacea","Enterogona","Cionidae","Ciona","Ciona intestinalis"
"72","OTU_72","High","641228","Eukaryota","Ciliophora","Spirotrichea","","Tontoniidae","Spirotontonia","Spirotontonia turbinata"
"73","OTU_73","Low","2031002","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","Longipediidae","Longipedia","Longipedia sp. DZMB183"
"74","OTU_74","Low","749188","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Parvocalanus","Parvocalanus crassirostris"
"75","OTU_75","High-MH","None","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva",NA
"76","OTU_76","High","33658","Eukaryota","","Haptophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis globosa"
"77","OTU_77","High","1112348","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Bestiolina","Bestiolina similis"
"78","OTU_78","High-MH","None","Eukaryota","Arthropoda","Malacostraca","Decapoda",NA,NA,NA
"79","OTU_79","Low","1764240","Eukaryota","Chlorophyta","Trebouxiophyceae","","","Picochlorum","Picochlorum sp. RCC748"
"80","OTU_80","Low","1607870","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium paracapitatum"
"81","OTU_81","High","641206","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium conicum"
"82","OTU_82","High","244963","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium helveticum"
"83","OTU_83","High","1954227","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Arcuatula","Arcuatula senhousia"
"84","OTU_84","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"85","OTU_85","Low","512228","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Harpacticus","Harpacticus sp. France_RJH_2007"
"86","OTU_86","Low","1315715","Eukaryota","Picozoa","Picomonadea","Picomonadida","Picomonadidae","Picomonas","Picomonas judraskeda"
"87","OTU_87","High","696187","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Williophrya","Williophrya maedai"
"88","OTU_88","High","132611","Eukaryota","Chlorophyta","","Pyramimonadales","","Pyramimonas","Pyramimonas australis"
"89","OTU_89","Low","1109176","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona sp. 1 New Caledonia-RJH-2001"
"90","OTU_90","Low","244962","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium rubrum"
"91","OTU_91","High","207946","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia omorii"
"92","OTU_92","Low","509927","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","Canuellidae","Canuella","Canuella perplexa"
"93","OTU_93","Low","1367441","Eukaryota","Cercozoa","","Vampyrellida","","Thalassomyxa","Thalassomyxa sp. MVa1x"
"94","OTU_94","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"95","OTU_95","High","407301","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum"
"96","OTU_96","Low","2037922","Eukaryota","Cercozoa","","","","Quadricilia","Quadricilia rotundata"
"97","OTU_97","High-MH","None","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis",NA
"98","OTU_98","High","431183","Eukaryota","Chordata","Ascidiacea","Enterogona","Corellidae","Corella","Corella eumyota"
"99","OTU_99","High-MH","None","Eukaryota","Echinodermata","Holothuroidea",NA,NA,NA,NA
"100","OTU_100","Low","1315715","Eukaryota","Picozoa","Picomonadea","Picomonadida","Picomonadidae","Picomonas","Picomonas judraskeda"
"101","OTU_101","High","132611","Eukaryota","Chlorophyta","","Pyramimonadales","","Pyramimonas","Pyramimonas australis"
"102","OTU_102","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"103","OTU_103","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"104","OTU_104","High-MH","None","Eukaryota","Cryptophyta","",NA,NA,NA,NA
"105","OTU_105","Low","1764240","Eukaryota","Chlorophyta","Trebouxiophyceae","","","Picochlorum","Picochlorum sp. RCC748"
"106","OTU_106","Low","1034818","Eukaryota","Chlorophyta","Pedinophyceae","Marsupiomonadales","Marsupiomonadaceae","Marsupiomonas","Marsupiomonas pelliculata"
"107","OTU_107","High-MH","None","Eukaryota","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA
"108","OTU_108","Low","201967","Eukaryota","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Oikopleura sp. cf. dioica-TTGS-2"
"109","OTU_109","Low","149001","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"110","OTU_110","Low","686723","Eukaryota","Cercozoa","","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas elliptica"
"111","OTU_111","High","702563","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Rimostrombidium","Rimostrombidium veniliae"
"112","OTU_112","Low","151027","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","","Cryothecomonas","Cryothecomonas longipes"
"113","OTU_113","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"114","OTU_114","Low","321432","Eukaryota","Cercozoa","","Cercomonadida","Cercomonadidae","Neocercomonas","Neocercomonas sp. strain NY-1"
"115","OTU_115","High","1795145","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Clausidiidae","Hemicyclops","Hemicyclops tanakai"
"116","OTU_116","Low","271692","Eukaryota","","Dinophyceae","Pyrocystales","Pyrocystaceae","Dissodinium","Dissodinium pseudolunula"
"117","OTU_117","High","279646","Eukaryota","Annelida","Polychaeta","Spionida","Cirratulidae","Cirriformia","Cirriformia tentaculata"
"118","OTU_118","High","1641596","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium cf. spirale AR-2015"
"119","OTU_119","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"120","OTU_120","High-MH","None","Eukaryota","",NA,NA,NA,NA,NA
"121","OTU_121","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"122","OTU_122","High","160623","Eukaryota","","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Adenoides","Adenoides eludens"
"123","OTU_123","Low","357032","Eukaryota","Annelida","Polychaeta","Sabellida","Serpulidae","Protolaeospira","Protolaeospira tricostalis"
"124","OTU_124","Low","463189","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages typicus"
"125","OTU_125","Low","457375","Eukaryota","Ciliophora","Litostomatea","Cyclotrichida","Mesodiniidae","Askenasia","Askenasia sp. FU44-43"
"126","OTU_126","High-MH","None","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Corymorphidae","Euphysa",NA
"127","OTU_127","Low","690713","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Novistrombidium","Novistrombidium sinicum"
"128","OTU_128","High-MH","None","Eukaryota","Mollusca","Gastropoda","Littorinimorpha",NA,NA,NA
"129","OTU_129","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"130","OTU_130","Low","696133","Eukaryota","Ciliophora","Litostomatea","Haptorida","Didiniidae","Cyclotrichium","Cyclotrichium cyclokaryon"
"131","OTU_131","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"132","OTU_132","High","273907","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Pelagostrobilidium","Pelagostrobilidium neptuni"
"133","OTU_133","Low","409284","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Paragymnodinium","Paragymnodinium shiwhaense"
"134","OTU_134","Low","1603438","Eukaryota","Annelida","Polychaeta","Spionida","Spionidae","Pseudopolydora","Pseudopolydora cf. kempi Japan-1"
"135","OTU_135","High","207946","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia omorii"
"136","OTU_136","Low","2037922","Eukaryota","Cercozoa","","","","Quadricilia","Quadricilia rotundata"
"137","OTU_137","Low","629759","Eukaryota","Cercozoa","","","","Botuliforma","Botuliforma benthica"
"138","OTU_138","High-MH","None","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva",NA
"139","OTU_139","High","1611858","Eukaryota","Rotifera","Monogononta","Flosculariaceae","Hexarthridae","Hexarthra","Hexarthra intermedia"
"140","OTU_140","High-MH","None","Eukaryota","Echinodermata","Crinoidea",NA,NA,NA,NA
"141","OTU_141","High-MH","None","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Kirchenpaueriidae","Kirchenpaueria",NA
"142","OTU_142","High-MH","None","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata",NA,NA,NA
"143","OTU_143","High","302480","Eukaryota","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Galeidinium","Galeidinium rugatum"
"144","OTU_144","None","None",NA,NA,NA,NA,NA,NA,NA
"145","OTU_145","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"146","OTU_146","Low","1920028","Eukaryota","Mollusca","Bivalvia","Pectinoida","Plicatulidae","Plicatula","Plicatula sp. DJC-2016"
"147","OTU_147","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus",NA
"148","OTU_148","High","1643352","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium undulans"
"149","OTU_149","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"150","OTU_150","High","279646","Eukaryota","Annelida","Polychaeta","Spionida","Cirratulidae","Cirriformia","Cirriformia tentaculata"
"151","OTU_151","High-MH","None","Eukaryota","Ciliophora","Spirotrichea","Tintinnida",NA,NA,NA
"152","OTU_152","High","696186","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Lynnellidae","Lynnella","Lynnella semiglobulosa"
"153","OTU_153","High","1606869","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium capitatum"
"154","OTU_154","Low","1050079","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis","Tintinnopsis lobiancoi"
"155","OTU_155","High","763493","Eukaryota","Cercozoa","Thecofilosea","","","Mataza","Mataza hastifera"
"156","OTU_156","Low","437765","Eukaryota","Cryptophyta","","","","","Cryptophyta sp. CR-MAL03"
"157","OTU_157","High","1641596","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium cf. spirale AR-2015"
"158","OTU_158","Low","1545445","Eukaryota","Cercozoa","Thecofilosea","","","Mataza","Mataza sp. SIOpierMataz1"
"159","OTU_159","High-MH","None","Eukaryota","Ciliophora","Spirotrichea","Tintinnida",NA,NA,NA
"160","OTU_160","High","213368","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pseudodiaptomidae","Pseudodiaptomus","Pseudodiaptomus nihonkaiensis"
"161","OTU_161","Low","1982027","Eukaryota","Ciliophora","Prostomatea","Prorodontida","Plagiocampidae","Plagiocampa","Plagiocampa sp."
"162","OTU_162","Low","696133","Eukaryota","Ciliophora","Litostomatea","Haptorida","Didiniidae","Cyclotrichium","Cyclotrichium cyclokaryon"
"163","OTU_163","High","710221","Eukaryota","Ciliophora","Heterotrichea","Heterotrichida","Stentoridae","Stentor","Stentor muelleri"
"164","OTU_164","Low","414673","Eukaryota","Ciliophora","","","","","Ciliate sp. NCMS0601"
"165","OTU_165","High","151027","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","","Cryothecomonas","Cryothecomonas longipes"
"166","OTU_166","High-MH","None","Eukaryota","Chlorophyta",NA,NA,NA,NA,NA
"167","OTU_167","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"168","OTU_168","High-MH","None","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae",NA,NA
"169","OTU_169","High-MH","None","Eukaryota","Echinodermata","Echinoidea",NA,NA,NA,NA
"170","OTU_170","High","663229","Eukaryota","","","","Ellobiopsidae","Ellobiopsis","Ellobiopsis chattonii"
"171","OTU_171","Low","30282","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula","Molgula occidentalis"
"172","OTU_172","Low","360655","Eukaryota","Rotifera","Monogononta","Ploima","Gastropidae","Ascomorpha","Ascomorpha ovalis"
"173","OTU_173","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"174","OTU_174","Low","1315715","Eukaryota","Picozoa","Picomonadea","Picomonadida","Picomonadidae","Picomonas","Picomonas judraskeda"
"175","OTU_175","Low","261852","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Temoridae","Temora","Temora longicornis"
"176","OTU_176","High-MH","None","Eukaryota","Porifera","Demospongiae",NA,NA,NA,NA
"177","OTU_177","Low","1719758","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium sp. ZS-2015"
"178","OTU_178","High","160623","Eukaryota","","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Adenoides","Adenoides eludens"
"179","OTU_179","Low","1689221","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Sinistrostrombidium","Sinistrostrombidium cupiformum"
"180","OTU_180","Low","401969","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Halopterididae","Halopteris","Halopteris catharina"
"181","OTU_181","High-MH","None","Eukaryota","","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Archaeperidinium",NA
"182","OTU_182","High","299206","Eukaryota","","Katablepharidophyta","","Katablepharidaceae","Leucocryptos","Leucocryptos marina"
"183","OTU_183","None","None",NA,NA,NA,NA,NA,NA,NA
"184","OTU_184","High","79730","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","Ascidia","Ascidia sydneiensis"
"185","OTU_185","High","585572","Eukaryota","","Dinophyceae","Peridiniales","Protoperidiniaceae","Islandinium","Islandinium tricingulatum"
"186","OTU_186","High-MH","None","Eukaryota","Rotifera","Monogononta","Ploima","Notommatidae",NA,NA
"187","OTU_187","Low","414673","Eukaryota","Ciliophora","","","","","Ciliate sp. NCMS0601"
"188","OTU_188","High","273907","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Pelagostrobilidium","Pelagostrobilidium neptuni"
"189","OTU_189","High","1582896","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"190","OTU_190","High","339963","Eukaryota","","Katablepharidophyta","","Katablepharidaceae","Katablepharis","Katablepharis japonica"
"191","OTU_191","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"192","OTU_192","High","2448773","Eukaryota","Ciliophora","Prostomatea","Prorodontida","","Halodinium","Halodinium verrucatum"
"193","OTU_193","Low","629752","Eukaryota","Cercozoa","","Thaumatomonadida","Thaumatomastigidae","Protaspis","Protaspis sp. CC-2009a"
"194","OTU_194","High","77931","Eukaryota","Cryptophyta","","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"195","OTU_195","Low","2109569","Eukaryota","Cercozoa","Chlorarachniophyceae","","","Minorisa","Minorisa sp. Y-YKI-01"
"196","OTU_196","Low","947588","Eukaryota","Nemertea","","","","","Nemertean sp. 2 SA-2011"
"197","OTU_197","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus",NA
"198","OTU_198","High-MH","None","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva",NA
"199","OTU_199","Low","89963","Eukaryota","","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Heterocapsa rotundata"
"200","OTU_200","Low","1537145","Eukaryota","Ciliophora","Spirotrichea","","Cyrtostrombidiidae","Cyrtostrombidium","Cyrtostrombidium paralongisomum"
"201","OTU_201","High","151581","Eukaryota","","","","","","Uncultured marine alveolate Group I DH144-EKD3"
"202","OTU_202","Low","354441","Eukaryota","Chlorophyta","Pedinophyceae","Marsupiomonadales","Marsupiomonadaceae","Marsupiomonas","Marsupiomonas sp. NIES-1410"
"203","OTU_203","Low","1643343","Eukaryota","","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia","Warnowia sp. 5 AR-2015"
"204","OTU_204","Low","30301","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botryllus","Botryllus schlosseri"
"205","OTU_205","Low","1453980","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp. ex Cochlodinium polykrikoides"
"206","OTU_206","Low","507518","Eukaryota","Annelida","Polychaeta","Spionida","Spionidae","Prionospio","Prionospio ehlersi"
"207","OTU_207","Low","1689221","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Sinistrostrombidium","Sinistrostrombidium cupiformum"
"208","OTU_208","Low","30279","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula","Molgula complanata"
"209","OTU_209","High","1273571","Eukaryota","Cryptophyta","","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax minuta"
"210","OTU_210","High-MH","None","Eukaryota","Platyhelminthes","Rhabditophora","Polycladida",NA,NA,NA
"211","OTU_211","High-MH","None","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis",NA
"212","OTU_212","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Siphonostomatoida","Caligidae","Caligus",NA
"213","OTU_213","High-MH","None","Eukaryota","Mollusca","Bivalvia","Pectinoida","Pectinidae",NA,NA
"214","OTU_214","High","1689221","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Sinistrostrombidium","Sinistrostrombidium cupiformum"
"215","OTU_215","High-MH","None","Eukaryota","Rhodophyta","Florideophyceae",NA,NA,NA,NA
"216","OTU_216","Low","131223","Eukaryota","Cercozoa","","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas sp. SIC.7235"
"217","OTU_217","Low","131223","Eukaryota","Cercozoa","","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas sp. SIC.7235"
"218","OTU_218","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"219","OTU_219","None","None",NA,NA,NA,NA,NA,NA,NA
"220","OTU_220","High-MH","None","Eukaryota","","Dinophyceae","Gonyaulacales","Ceratiaceae","Tripos",NA
"221","OTU_221","High","1108794","Eukaryota","Chlorophyta","Chlorophyceae","","","Spermatozopsis","Spermatozopsis exsultans"
"222","OTU_222","High","655474","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium cf. basimorphum"
